45 2207,3424,4121,4542,5794
1422 1612,1979,5794,5800,5887
1387 1140,1612,1792,5366,5746
125 1612,3200,3767,3891,5787
405 2009,4054,4121,5746,5794
856 1612,2207,3424,4121,4542
1620 1612,5326,5787,5794,5887
110 1792,2243,5366,5787,5794
83 3424,3506,4160,5746,5794
300 1979,3512,5746,5794,5800
2310 523,1098,1612,5366,5787
2218 562,1181,1979,5794,5800
2499 191,4039,5366,5787,5794
1250 2009,2287,3179,4087,5366
2500 1612,2243,3388,4054,5366
687 307,3424,4956,5746,5787
312 180,2287,3179,3424,5366
1554 1612,2009,2243,2589,5366
584 2243,2928,2945,5746,5794
2091 2760,3424,3506,3909,5746
2403 3200,3891,5787,5794,5887
2470 1979,3200,4168,5746,5887
2443 2207,2287,3424,4956,5794
1671 1181,2287,4121,5500,5794
1546 1181,2287,4054,5366,5794
1923 1296,1612,1792,5794,5887
2495 1098,1612,2945,3424,5794
691 1140,3506,3512,5746,5794
677 1612,2009,3388,4039,4054
2195 1111,1612,1756,4054,5746
1911 2243,3166,3506,5366,5794
2866 1612,1979,3512,4971,5794
2280 1612,2928,3915,4971,5794
130 307,4956,5095,5787,5794
1367 1612,2243,2589,3388,5366
1935 1979,3200,4160,5366,5794
597 3891,3909,4160,5366,5746
2300 1612,3767,3891,5787,5800
1568 709,1140,1799,2009,5366
2928 1243,1612,3424,4087,5794
1867 1098,3891,5366,5787,5794
1246 1111,1296,1612,5787,5887
2842 1140,3424,3506,5366,5787
730 1979,4121,4160,5366,5794
1207 1111,1612,5746,5787,5800
1645 1612,2009,4039,4054,5794
807 1181,1243,1612,4121,5787
400 1612,3767,5746,5787,5800
468 523,1799,3424,4087,5366
469 1140,1243,3424,4507,5366
404 3200,4121,5366,5794,5887
1837 1612,2009,2243,3388,4054
2509 1612,2009,2589,3388,5746
1276 709,1612,4039,4054,5366
1731 1448,3200,4121,5366,5887
2650 1111,1612,3650,4542,5746
608 1140,1612,2009,2243,5366
2832 2009,3388,5095,5366,5746
2857 301,709,1612,4039,5787
652 1243,2243,4121,5366,5794
2547 1140,1612,2243,3424,5366
6 1140,2287,3179,3506,5794
417 17,1612,3891,5746,5787
2970 2945,3388,3424,4054,5746
1398 2243,2945,3767,3891,5746
2502 1979,4039,4160,5366,5794
633 1612,4039,4054,5366,5794
581 1612,1979,2945,4039,5794
2073 1612,3767,4054,5746,5787
2065 1612,3424,4054,5366,5787
2441 3179,4054,5366,5787,5794
260 2009,2287,4054,4087,5366
2224 1111,1140,5746,5794,5887
590 1612,1792,3512,4657,5746
1794 1296,1612,3388,4054,5746
2233 1979,2243,4121,5366,5746
1848 1264,1448,2287,4707,5366
1694 523,1612,2243,2589,5366
855 1098,1181,2287,5366,5794
936 2243,3410,4121,5366,5746
1098 1612,1756,2945,3424,4054
2142 1181,1612,2243,3388,5800
887 1111,1612,4542,4971,5746
209 1098,2287,3424,4542,5794
776 562,1612,5746,5787,5794
1403 523,1140,2287,5366,5887
2937 1243,1612,1979,4039,5794
769 1612,2243,3424,4121,5794
1375 1140,1612,3166,5366,5794
1784 301,430,709,2009,5366
1245 1243,1612,1979,4039,5366
1429 1098,1612,3424,4087,5366
2320 562,1243,1612,5787,5794
1161 1140,2243,3388,5366,5746
751 1612,2009,4039,5366,5746
2234 1111,1612,2928,4054,5794
659 1612,2009,2589,5366,5746
2009 1140,1296,1612,5787,5794
341 2009,2287,4054,5746,5794
1595 1612,2243,3424,4121,5366
1285 2207,3424,4542,5746,5794
1338 1612,1756,2928,2945,3650
1842 1158,1243,1612,3388,5366
2596 1612,2928,4054,5746,5794
1795 1612,2207,3424,4542,5746
251 3506,3512,4160,5787,5794
2035 709,1264,2009,2287,3179
242 1612,3388,4039,4054,5366
403 1098,1612,2945,3388,5746
766 2009,2243,4121,5366,5746
1105 1111,1612,1979,3200,5887
191 1111,1296,1612,1901,4542
2990 1111,1296,2250,4542,5794
2189 1612,4054,4121,5787,5794
2748 2945,3767,3891,4054,5794
2408 2009,2287,4054,4087,5794
1452 301,1132,1612,2009,5366
32 2009,2287,3179,4054,5794
115 777,2945,3352,4139,5746
73 1111,1612,1979,2760,4971
533 1111,1612,2928,4971,5794
1776 1098,1612,2760,3424,5366
2308 1243,3424,4121,5366,5746
2080 1140,1296,1612,5746,5794
1389 1612,1979,2243,4971,5366
1283 3424,4160,4542,5746,5794
2802 307,562,1612,5746,5794
705 1111,1612,1756,5746,5800
579 1612,2207,3424,5746,5794
1011 3179,5095,5366,5787,5794
1891 1127,4542,5746,5787,5794
1216 1098,4054,5366,5746,5794
1847 191,2207,5366,5746,5794
649 1612,3767,3891,4054,5787
2136 2945,3891,4054,5746,5794
2930 3081,3767,5746,5787,5794
1518 17,1612,2243,5746,5794
2290 523,619,1612,5787,5794
1944 2287,3166,4956,5746,5794
889 1979,3200,4121,5366,5887
1918 2009,2243,3410,5663,5746
285 1098,1612,2009,4054,5794
1212 1158,1612,3388,5366,5746
860 1296,1612,3081,5794,5887
2344 1140,1612,3388,3424,5746
1985 1098,3424,4956,5746,5794
2655 1098,2945,3767,3891,5794
2123 1612,4971,5787,5794,5800
2718 1132,1181,1979,5366,5794
697 1181,1612,1756,5500,5746
2076 1111,1612,1979,4971,5800
2643 1181,1612,1756,5746,5800
211 1612,3891,4971,5746,5787
2311 1612,3166,3512,5500,5794
2964 1098,3767,5746,5787,5794
1330 1098,1612,2760,3388,5366
1701 1158,1612,2009,5366,5746
2226 1979,5366,5746,5776,5794
2583 1243,1612,2243,3388,3424
2060 3424,4160,5366,5746,5787
845 1243,4039,5366,5787,5794
540 523,2250,2287,3424,5794
1702 523,1098,4087,5366,5794
725 1140,1792,2243,5366,5794
819 562,1181,4971,5794,5800
1119 1612,1979,3512,5746,5800
1997 523,1243,2589,5366,5787
1374 1181,3388,4054,5366,5746
2181 1612,2243,2945,3424,5746
619 562,1181,1979,4971,5794
310 1612,2760,3388,3424,4054
2826 1140,2760,3506,5366,5746
1783 1111,1612,3200,5787,5794
143 1243,1612,3388,3424,4054
1395 2243,4054,5366,5746,5794
2478 301,1264,2009,4121,5366
2863 562,1979,4971,5746,5794
449 1612,4121,5746,5787,5887
858 1612,1801,5366,5746,5794
802 523,1264,1612,4121,5366
1349 523,1243,2250,3424,4542
1757 1181,1243,1732,4121,5794
2810 562,1111,1979,5794,5800
2514 1243,2287,4054,5366,5794
1482 2760,3200,3891,5366,5746
2666 1098,2009,4054,5746,5794
2558 1098,1181,1979,2243,5794
2190 1098,1612,2945,3388,3424
704 1127,3767,5746,5787,5794
235 2287,4707,5095,5366,5794
2559 1181,1979,2243,2945,5746
2732 1181,2243,2945,5787,5794
1046 1098,2009,3410,5366,5746
2462 2930,3512,4956,5746,5794
1519 709,1140,1612,2009,2243
2112 2243,3506,4160,5366,5794
1275 1098,2287,3424,3506,5794
1167 1140,4121,5366,5787,5794
1005 1612,2243,2945,3767,5787
2433 1612,2243,2945,3424,3891
2405 1612,3891,4971,5794,5800
2805 1098,4160,5366,5787,5794
1120 1140,1243,1612,5787,5794
370 1098,3424,4054,5366,5794
736 523,1140,1243,3424,5794
2918 1612,2243,3424,3891,5746
2610 1181,1612,4054,5366,5746
634 1111,1612,3166,3512,5794
1982 1111,2945,4054,5787,5794
2898 1158,2009,5366,5746,5794
1282 1140,1243,1612,5366,5746
218 3424,3891,4054,5746,5794
2128 3200,3388,3424,5366,5746
1945 1132,2009,5366,5746,5794
1230 1111,4971,5787,5794,5800
38 562,1612,3891,5794,5800
1454 1296,1612,2760,3388,4054
2024 1612,3200,5366,5746,5787
2641 1181,2243,5746,5794,5800
2608 1098,2009,4054,4956,5794
1488 1243,1612,4054,4121,5366
2727 1612,3081,3200,5366,5794
1163 1140,1612,1792,5746,5794
391 3200,4121,5787,5794,5887
850 1243,1612,2243,2589,5366
1683 523,1140,3424,5366,5787
806 1612,3767,4039,5787,5794
1934 301,709,1799,4039,5366
124 1140,1448,3166,4507,5366
2647 1243,2250,4542,5794,5887
2533 1140,1243,3388,3424,5366
1925 1098,1612,3767,4054,5794
1371 1140,1243,1612,3424,5366
903 1098,2009,2287,5366,5794
1458 1127,1612,3767,5746,5787
605 523,1612,2207,3424,4121
1155 17,1612,4121,5787,5794
513 180,2287,3179,3424,4507
2974 1612,2243,3767,3891,5800
1225 1612,3200,3424,5787,5794
542 523,1181,1243,1612,4121
118 1979,2063,5366,5794,5887
1772 777,1879,3388,3512,5746
873 1181,2243,3388,5746,5800
1140 1612,1979,2243,2589,5366
965 1181,1612,5095,5366,5746
1869 2243,3200,5366,5746,5794
529 2207,2287,3179,3424,4542
2674 1296,1612,3081,5787,5794
2298 1181,1612,2928,2945,5746
2683 1127,1612,5366,5746,5787
1419 1140,2760,3424,3506,5366
2757 2243,3767,5746,5794,5800
2549 1140,1612,2760,3388,5746
1187 1098,1612,5366,5794,5887
989 1612,3424,3891,4403,5794
1566 4160,5366,5787,5794,5887
1750 3424,3891,4054,5366,5746
431 1111,2928,2945,5746,5787
2550 1098,3179,3424,4542,5794
313 1264,1296,1612,2009,5794
2796 1612,2207,3424,4087,5366
2379 1243,2243,3424,5366,5746
1298 709,1140,1612,4054,5366
2005 1612,2928,2945,3650,5746
1983 1111,1612,2928,2945,3650
2588 1612,2009,3166,5095,5366
485 301,1799,2009,4039,5366
1329 1140,3506,3512,5787,5794
501 1111,1612,1979,3200,5746
2998 1181,1612,2243,5500,5746
2481 562,1111,4971,5794,5800
601 2009,2243,3166,5366,5794
2897 1296,1612,1792,5746,5787
1425 2760,3388,5366,5746,5874
1875 1612,3767,5095,5746,5787
1963 1098,2945,3767,5787,5794
709 1612,1801,1979,5746,5794
2145 1098,2287,3891,5366,5794
2771 2930,4956,5746,5787,5794
932 562,4956,5746,5787,5794
703 523,1181,2243,2250,5794
2751 1472,3767,3891,5746,5787
2143 301,709,1132,1612,5366
1253 1098,2287,3424,3506,5366
729 523,1243,2250,3424,5366
482 1140,2009,2243,5366,5794
604 1243,3424,4121,5746,5794
2585 3179,5095,5366,5794,5887
2346 1181,1243,2287,4121,5366
1988 2760,3200,3388,3424,5366
2747 1792,3891,5787,5794,5887
1892 1111,4039,4542,5787,5794
2106 1296,2287,3179,4542,5887
2567 3410,3424,4121,5366,5746
1841 562,1111,1612,1979,5800
827 1612,3424,4971,5366,5794
11 1243,2250,5366,5794,5887
1113 1612,1979,4039,5746,5794
926 3200,3352,3767,5787,5794
1240 3179,4707,5095,5366,5794
1295 1098,1296,1612,2009,3388
1262 1612,3166,5095,5366,5794
2535 1296,1612,2009,3316,3388
1885 523,2207,3424,4087,5366
2607 523,1098,4121,5366,5794
627 2243,2945,3767,5746,5787
427 1140,2009,3179,4956,5794
1741 523,1264,4121,5366,5794
412 1264,1612,2009,4121,5366
611 1098,1612,1979,5794,5887
2254 1181,2243,2589,3388,5366
1688 1612,4039,4542,5787,5794
2301 2928,2945,3891,5746,5787
2622 2287,3424,3915,4054,5794
1412 1732,2287,4160,5366,5794
380 2009,2046,4054,4956,5794
2450 1181,2243,4160,5366,5794
2544 562,3891,4971,5794,5800
1017 1098,1612,2945,5746,5794
1870 1127,1243,4542,5787,5794
2328 1181,1243,2243,5746,5787
2941 2009,3166,3179,5366,5794
373 1181,4160,5366,5787,5794
1145 1140,1243,5366,5794,5887
221 2009,5095,5366,5746,5794
978 2945,3891,4054,5787,5794
2971 2009,2287,4054,4121,5366
816 1612,2207,4087,5366,5794
1989 1243,1801,1979,5366,5794
1076 1612,2243,4121,5366,5746
643 1202,2945,3650,3767,4054
2153 1612,2928,3915,4054,5794
1714 1140,3512,4956,5787,5794
2786 1202,1612,2945,3650,4054
1846 3179,3200,3424,3915,5794
1843 2760,3200,3388,5366,5746
2329 2287,3166,3179,3506,5366
1642 1243,1612,2589,5366,5787
750 1181,1612,2243,2928,2945
509 1612,2945,3424,4054,5746
381 3179,3424,3915,4054,5794
1135 1634,2287,3166,3179,4507
1436 1098,1612,3424,3915,5794
651 2009,2243,5746,5794,5800
2551 2243,3767,3891,5746,5787
1639 1612,3891,4039,5366,5794
2966 1111,1801,1979,5746,5794
1056 1448,2287,3166,3179,4507
2067 3200,4121,5366,5787,5887
2203 4039,4160,5366,5787,5794
1343 3200,3891,3909,5366,5746
1153 709,1612,2589,3891,5366
1049 1098,1612,2009,4087,5366
1580 2009,2243,3388,3629,5366
306 3891,4054,5746,5787,5794
1141 2243,4971,5366,5787,5794
2382 562,1111,4971,5746,5794
322 1612,2009,3388,4039,5746
976 1098,1612,3891,3915,5794
1937 562,1181,1612,1979,5800
569 1181,1612,5746,5787,5800
1172 1243,1979,2243,4121,5366
362 1612,1792,3891,4054,5794
1965 1098,1612,3424,4542,5746
1599 2243,2945,5746,5787,5794
121 1612,2063,3424,5366,5794
222 2243,3388,3629,5366,5746
841 709,1098,3891,5366,5787
1102 1979,2243,5746,5794,5800
207 523,1181,1243,2243,5787
2134 1202,1612,2945,3650,5746
273 523,1799,2243,3424,5366
1592 523,1243,2250,4542,5787
1835 1612,2945,4039,4054,5794
2510 523,1140,1243,5366,5787
2373 1181,1979,4039,5366,5794
2511 1140,1612,3388,3512,5746
2214 1612,3891,4403,5746,5794
2942 2009,2243,3388,4054,5746
1331 1181,1979,2243,4971,5366
1565 523,1612,2589,3424,5366
1016 1181,1612,1979,2243,4121
679 1111,1296,2760,3388,4054
2172 2207,3424,4121,5366,5794
2340 17,1296,1612,5746,5794
57 523,1243,2250,3424,5794
1583 1612,2945,3081,3767,5794
2568 1111,1296,1792,5787,5794
1270 562,1612,4971,5746,5787
1041 1181,1243,3388,4054,5366
945 1111,1612,3200,3388,5746
2582 3424,3891,4160,5787,5794
1600 1098,1612,2009,4087,5794
2770 1098,3424,3506,4403,5794
1288 523,1243,2250,5366,5787
1525 1612,2243,2928,3891,3915
1710 1243,2287,3424,4542,5746
2710 523,1140,1243,5787,5794
595 523,1098,1181,1612,5794
220 1098,3424,5366,5787,5794
2117 307,1472,5746,5787,5794
1859 1792,4054,4226,5366,5746
1514 1612,2760,3200,3424,5366
1974 1140,3179,3506,5787,5794
240 1111,1979,2945,5794,5800
3 2009,2243,3388,5746,5800
2001 1140,3179,4956,5787,5794
1174 523,2207,2287,4121,5366
1022 1111,1792,3512,5746,5787
1112 523,1140,1612,5787,5887
1178 2009,2243,3316,3388,5366
2147 1296,1612,2009,3316,5794
1251 1181,2243,4054,5366,5794
839 2760,3891,3909,4054,5366
1578 301,709,1132,1612,2009
1675 1140,1612,4054,5366,5794
1806 4707,5095,5366,5794,5887
1863 1612,1979,2243,4971,5794
2698 1098,1612,3891,5787,5794
1517 1098,3424,3506,5366,5787
1197 562,4971,5787,5794,5800
1661 2243,3891,5746,5794,5800
562 1612,2945,3767,5095,5794
2839 1111,1612,2945,5794,5800
2369 1612,3081,3352,3767,5794
1186 1243,2287,3424,5746,5794
1499 1098,1612,3424,4087,5794
1055 562,3891,4971,5787,5794
1052 4121,4160,4542,5787,5794
612 1264,2009,2287,3179,5366
1767 1098,3506,4160,5366,5794
1361 1140,1296,1612,3388,5746
1952 2009,2243,5095,5366,5794
105 1111,1612,3388,3512,5800
2240 1098,1296,1612,3915,5794
1813 1612,1979,4039,5366,5746
1189 3179,3767,5095,5787,5794
365 709,1612,2009,2243,5095
186 1243,3424,4054,5746,5794
1864 1098,1612,2945,3891,5794
1476 1612,1756,2945,3650,5746
453 1111,1979,3512,5746,5800
1393 1756,2945,3424,4054,5746
174 1098,2760,3424,3891,5366
394 1243,2287,3424,4121,5794
2627 1158,1612,4971,5366,5794
680 1140,1612,3424,5366,5787
2503 17,1111,1296,5746,5794
694 1181,2250,2287,3053,5794
2906 1799,2243,3388,3424,5366
2913 1111,1612,2760,3388,5800
2093 1098,1612,5746,5787,5794
1644 1098,1612,2243,5366,5794
1800 1612,4054,4087,5500,5794
1394 1612,3424,4403,5746,5794
2997 1132,1612,1979,2945,5794
1316 1612,3512,5746,5794,5800
821 1140,2760,3388,3424,5366
567 1181,1612,2760,5500,5746
2994 1140,1612,2243,5746,5794
1724 1612,3316,5366,5787,5794
2848 301,1612,3629,4121,5366
1817 3388,3424,5366,5746,5874
2818 523,1140,1612,4121,5366
1960 2009,2287,5366,5746,5874
1277 1612,1801,1979,5366,5746
371 1296,1792,5746,5787,5794
2037 307,1612,5095,5746,5794
2014 2207,3424,4956,5746,5794
1900 1243,1612,4054,4087,5794
1281 1158,4971,5746,5794,6035
2278 1612,2760,3200,5366,5746
1042 1612,3081,3767,5746,5787
657 1140,3424,3506,5787,5794
2829 1612,1756,2928,2945,5746
498 1612,1756,2945,4054,5746
970 1612,3767,3891,4054,5746
1437 1792,4054,5746,5787,5794
2877 1612,3424,4542,4971,5794
208 1612,1816,2009,5366,5794
2545 1612,2243,5746,5794,5800
640 1181,1612,1979,2243,4971
2402 1732,2243,4160,5366,5794
728 523,1140,2243,3424,5794
2119 523,1140,3424,5787,5794
1777 2009,3200,3421,5366,5794
568 1612,3891,5746,5787,5800
588 1127,1612,2945,5746,5794
1185 1243,2243,4121,5366,5787
478 1612,2009,2243,3629,5366
2525 1181,1612,2760,3388,5800
1152 1098,1612,2928,5746,5794
2480 1612,1979,2243,3200,5366
2395 1140,1612,4121,5366,5787
820 562,1181,1612,1979,2243
635 2207,2287,3179,3424,5366
338 523,1243,1801,5366,5794
2475 2243,3410,3424,4121,5366
877 2287,3166,3179,5366,5794
2186 1243,3388,4039,4054,5366
1665 709,2009,3179,5095,5366
974 562,1181,1612,4971,5746
1998 2207,3424,4542,4956,5746
2955 2930,3512,4956,5787,5794
2774 1243,2287,4121,5366,5887
2010 1612,2243,4121,5746,5794
2996 1140,1612,2009,4054,5366
487 1612,2760,3891,4039,5366
2004 1612,2243,4971,5366,5787
455 1612,2589,4542,5746,5787
1968 523,1243,2243,2589,5366
36 1979,3512,4160,5746,5794
1323 523,1612,2243,3166,5794
2602 191,3960,5746,5787,5794
219 1243,2287,3424,5366,5746
1635 180,1296,2009,3941,4054
1932 1098,2760,3388,5366,5746
1890 1140,3424,4956,5746,5794
544 562,1612,3891,4971,5746
53 1979,2760,3200,5366,5746
166 1181,1243,1612,1979,4121
414 1098,1612,2009,4121,5366
1409 1296,1612,2009,3200,5794
2342 2287,3424,3506,3909,5366
967 180,2287,3179,3424,3915
1818 523,1612,2207,4121,5794
618 562,1158,4971,5746,5794
1193 619,1111,1612,4542,5787
1072 523,2207,2287,2375,5794
138 1111,1296,1792,5794,5887
1291 562,1111,1979,4971,5794
585 1158,1612,2009,5746,5794
202 1612,3200,3424,3891,3915
319 1181,1612,4971,5787,5800
2483 1448,2287,4039,4507,5366
1223 2009,3316,3388,5366,5746
1653 1243,2589,3388,5366,5746
318 1181,2589,3388,5366,5746
1948 1111,1612,3166,3512,5746
947 3200,3424,4121,5366,5794
1839 3424,3915,4054,4087,5794
1904 1158,1612,5366,5787,5794
2684 562,1612,4971,5500,5746
1442 562,1158,1612,4971,5794
982 523,1243,2250,5787,5794
961 562,1181,5500,5746,5794
353 2250,4121,5366,5787,5794
2448 709,1612,1816,2243,5366
1792 1243,1732,2287,4121,5794
2963 1612,2243,3767,5095,5794
289 1612,3053,4121,5794,5887
1872 1111,1612,2760,3388,4039
2079 562,1181,1612,1979,4971
364 3179,4054,4087,5366,5794
1455 1140,1612,2243,3424,5794
1342 1181,2250,5366,5787,5794
67 1612,1792,2760,4054,5366
2159 1140,1612,2243,3388,5746
117 1098,3424,3506,5787,5794
1680 1202,1612,3650,3767,5746
1099 2207,2287,3179,4542,4956
1350 1202,2945,3650,3767,5746
333 709,1140,3179,5366,5787
49 307,562,4956,5746,5794
2623 1799,2009,3388,4039,5366
735 2760,3200,3424,3891,5366
1689 1181,1979,2243,4971,5794
1913 523,1612,2243,3424,4121
2865 1098,1181,5366,5746,5794
2822 709,1098,2287,3891,5366
537 1098,1612,1979,5366,5887
1485 2945,3179,3424,3891,5794
2157 1243,2243,3424,5366,5787
2285 301,780,1799,4121,5366
484 1140,1792,4956,5746,5794
1239 1612,3424,4039,5366,5794
1237 1181,2287,3053,4121,5794
2102 2243,2589,3388,5366,5746
2621 709,2009,2287,3179,4054
281 17,1612,4121,5746,5794
831 1296,2009,3941,4054,5746
2434 1612,1801,1979,2243,5794
2671 1140,2287,3179,4507,5366
1779 523,1098,2287,3424,4542
2043 2287,3166,3891,5746,5794
527 1612,1979,2063,2243,5366
2251 1111,1140,1792,5746,5794
1000 3506,5366,5746,5787,5874
275 1181,1612,2928,4971,5794
2454 3767,5095,5746,5787,5794
1420 709,2287,3179,4054,5366
